Organism Latin Name,Level 1 Category,Level 2 Category,KEGG ID,Pathway Name,URL
Telopea speciosissima (New South Wales waratah),Environmental Information Processing,Signaling molecules and interaction,ko04082,Neuroactive ligand signaling,https://www.kegg.jp/pathway/tss04082
Telopea speciosissima (New South Wales waratah),Environmental Information Processing,Signaling molecules and interaction,ko04081,Hormone signaling,https://www.kegg.jp/pathway/tss04081
Telopea speciosissima (New South Wales waratah),Cellular Processes,Transport and catabolism,ko04144,Endocytosis,https://www.kegg.jp/pathway/tss04144
Telopea speciosissima (New South Wales waratah),Cellular Processes,Transport and catabolism,ko04145,Phagosome,https://www.kegg.jp/pathway/tss04145
Telopea speciosissima (New South Wales waratah),Cellular Processes,Transport and catabolism,ko04142,Lysosome,https://www.kegg.jp/pathway/tss04142
Telopea speciosissima (New South Wales waratah),Cellular Processes,Transport and catabolism,ko04146,Peroxisome,https://www.kegg.jp/pathway/tss04146
Telopea speciosissima (New South Wales waratah),Cellular Processes,Transport and catabolism,ko04136,Autophagy - other,https://www.kegg.jp/pathway/tss04136
Telopea speciosissima (New South Wales waratah),Cellular Processes,Transport and catabolism,ko04148,Efferocytosis,https://www.kegg.jp/pathway/tss04148
Telopea speciosissima (New South Wales waratah),Cellular Processes,Cell motility,ko04814,Motor proteins,https://www.kegg.jp/pathway/tss04814
Telopea speciosissima (New South Wales waratah),Cellular Processes,Cell motility,ko04820,Cytoskeleton in muscle cells,https://www.kegg.jp/pathway/tss04820
Telopea speciosissima (New South Wales waratah),Organismal Systems,Immune system,ko04620,Toll-like receptor signaling pathway,https://www.kegg.jp/pathway/tss04620
Telopea speciosissima (New South Wales waratah),Organismal Systems,Digestive system,ko04977,Vitamin digestion and absorption,https://www.kegg.jp/pathway/tss04977
Telopea speciosissima (New South Wales waratah),Organismal Systems,Digestive system,ko04981,Folate transport and metabolism,https://www.kegg.jp/pathway/tss04981
Telopea speciosissima (New South Wales waratah),Organismal Systems,Development and regeneration,ko04382,Cornified envelope formation,https://www.kegg.jp/pathway/tss04382
Telopea speciosissima (New South Wales waratah),Organismal Systems,Environmental adaptation,ko04712,Circadian rhythm - plant,https://www.kegg.jp/pathway/tss04712
Telopea speciosissima (New South Wales waratah),Organismal Systems,Environmental adaptation,ko04626,Plant-pathogen interaction,https://www.kegg.jp/pathway/tss04626
Telopea speciosissima (New South Wales waratah),Human Diseases,Infectious disease: bacterial,ko05100,Bacterial invasion of epithelial cells,https://www.kegg.jp/pathway/tss05100
Papaver somniferum (opium poppy),Metabolism,Global and overview maps,ko01100,Metabolic pathways,https://www.kegg.jp/pathway/psom01100
Papaver somniferum (opium poppy),Metabolism,Global and overview maps,ko01110,Biosynthesis of secondary metabolites,https://www.kegg.jp/pathway/psom01110
Papaver somniferum (opium poppy),Metabolism,Global and overview maps,ko01200,Carbon metabolism,https://www.kegg.jp/pathway/psom01200
Papaver somniferum (opium poppy),Metabolism,Global and overview maps,ko01210,2-Oxocarboxylic acid metabolism,https://www.kegg.jp/pathway/psom01210
Papaver somniferum (opium poppy),Metabolism,Global and overview maps,ko01212,Fatty acid metabolism,https://www.kegg.jp/pathway/psom01212
Papaver somniferum (opium poppy),Metabolism,Global and overview maps,ko01230,Biosynthesis of amino acids,https://www.kegg.jp/pathway/psom01230
Papaver somniferum (opium poppy),Metabolism,Global and overview maps,ko01232,Nucleotide metabolism,https://www.kegg.jp/pathway/psom01232
Papaver somniferum (opium poppy),Metabolism,Global and overview maps,ko01250,Biosynthesis of nucleotide sugars,https://www.kegg.jp/pathway/psom01250
Papaver somniferum (opium poppy),Metabolism,Global and overview maps,ko01240,Biosynthesis of cofactors,https://www.kegg.jp/pathway/psom01240
Papaver somniferum (opium poppy),Metabolism,Global and overview maps,ko01310,Nitrogen cycle,https://www.kegg.jp/pathway/psom01310
Papaver somniferum (opium poppy),Metabolism,Global and overview maps,ko01320,Sulfur cycle,https://www.kegg.jp/pathway/psom01320
Papaver somniferum (opium poppy),Metabolism,Carbohydrate metabolism,ko00010,Glycolysis / Gluconeogenesis,https://www.kegg.jp/pathway/psom00010
Papaver somniferum (opium poppy),Metabolism,Carbohydrate metabolism,ko00020,Citrate cycle (TCA cycle),https://www.kegg.jp/pathway/psom00020
Papaver somniferum (opium poppy),Metabolism,Carbohydrate metabolism,ko00030,Pentose phosphate pathway,https://www.kegg.jp/pathway/psom00030
Papaver somniferum (opium poppy),Metabolism,Carbohydrate metabolism,ko00040,Pentose and glucuronate interconversions,https://www.kegg.jp/pathway/psom00040
Papaver somniferum (opium poppy),Metabolism,Carbohydrate metabolism,ko00051,Fructose and mannose metabolism,https://www.kegg.jp/pathway/psom00051
Papaver somniferum (opium poppy),Metabolism,Carbohydrate metabolism,ko00052,Galactose metabolism,https://www.kegg.jp/pathway/psom00052
Papaver somniferum (opium poppy),Metabolism,Carbohydrate metabolism,ko00053,Ascorbate and aldarate metabolism,https://www.kegg.jp/pathway/psom00053
Papaver somniferum (opium poppy),Metabolism,Carbohydrate metabolism,ko00500,Starch and sucrose metabolism,https://www.kegg.jp/pathway/psom00500
Papaver somniferum (opium poppy),Metabolism,Carbohydrate metabolism,ko00620,Pyruvate metabolism,https://www.kegg.jp/pathway/psom00620
Papaver somniferum (opium poppy),Metabolism,Carbohydrate metabolism,ko00630,Glyoxylate and dicarboxylate metabolism,https://www.kegg.jp/pathway/psom00630
Papaver somniferum (opium poppy),Metabolism,Carbohydrate metabolism,ko00640,Propanoate metabolism,https://www.kegg.jp/pathway/psom00640
Papaver somniferum (opium poppy),Metabolism,Carbohydrate metabolism,ko00650,Butanoate metabolism,https://www.kegg.jp/pathway/psom00650
Papaver somniferum (opium poppy),Metabolism,Carbohydrate metabolism,ko00660,C5-Branched dibasic acid metabolism,https://www.kegg.jp/pathway/psom00660
Papaver somniferum (opium poppy),Metabolism,Carbohydrate metabolism,ko00562,Inositol phosphate metabolism,https://www.kegg.jp/pathway/psom00562
Papaver somniferum (opium poppy),Metabolism,Energy metabolism,ko00190,Oxidative phosphorylation,https://www.kegg.jp/pathway/psom00190
Papaver somniferum (opium poppy),Metabolism,Energy metabolism,ko00195,Photosynthesis,https://www.kegg.jp/pathway/psom00195
Papaver somniferum (opium poppy),Metabolism,Energy metabolism,ko00196,Photosynthesis - antenna proteins,https://www.kegg.jp/pathway/psom00196
Papaver somniferum (opium poppy),Metabolism,Energy metabolism,ko00710,Carbon fixation by Calvin cycle,https://www.kegg.jp/pathway/psom00710
Papaver somniferum (opium poppy),Metabolism,Energy metabolism,ko00910,Nitrogen metabolism,https://www.kegg.jp/pathway/psom00910
Papaver somniferum (opium poppy),Metabolism,Energy metabolism,ko00920,Sulfur metabolism,https://www.kegg.jp/pathway/psom00920
Papaver somniferum (opium poppy),Metabolism,Lipid metabolism,ko00061,Fatty acid biosynthesis,https://www.kegg.jp/pathway/psom00061
Papaver somniferum (opium poppy),Metabolism,Lipid metabolism,ko00062,Fatty acid elongation,https://www.kegg.jp/pathway/psom00062
Papaver somniferum (opium poppy),Metabolism,Lipid metabolism,ko00071,Fatty acid degradation,https://www.kegg.jp/pathway/psom00071
Papaver somniferum (opium poppy),Metabolism,Lipid metabolism,ko00073,"Cutin, suberine and wax biosynthesis",https://www.kegg.jp/pathway/psom00073
Papaver somniferum (opium poppy),Metabolism,Lipid metabolism,ko00100,Steroid biosynthesis,https://www.kegg.jp/pathway/psom00100
Papaver somniferum (opium poppy),Metabolism,Lipid metabolism,ko00561,Glycerolipid metabolism,https://www.kegg.jp/pathway/psom00561
Papaver somniferum (opium poppy),Metabolism,Lipid metabolism,ko00564,Glycerophospholipid metabolism,https://www.kegg.jp/pathway/psom00564
Papaver somniferum (opium poppy),Metabolism,Lipid metabolism,ko00565,Ether lipid metabolism,https://www.kegg.jp/pathway/psom00565
Papaver somniferum (opium poppy),Metabolism,Lipid metabolism,ko00600,Sphingolipid metabolism,https://www.kegg.jp/pathway/psom00600
Papaver somniferum (opium poppy),Metabolism,Lipid metabolism,ko00590,Arachidonic acid metabolism,https://www.kegg.jp/pathway/psom00590
Papaver somniferum (opium poppy),Metabolism,Lipid metabolism,ko00591,Linoleic acid metabolism,https://www.kegg.jp/pathway/psom00591
Papaver somniferum (opium poppy),Metabolism,Lipid metabolism,ko00592,alpha-Linolenic acid metabolism,https://www.kegg.jp/pathway/psom00592
Papaver somniferum (opium poppy),Metabolism,Lipid metabolism,ko01040,Biosynthesis of unsaturated fatty acids,https://www.kegg.jp/pathway/psom01040
Papaver somniferum (opium poppy),Metabolism,Nucleotide metabolism,ko00230,Purine metabolism,https://www.kegg.jp/pathway/psom00230
Papaver somniferum (opium poppy),Metabolism,Nucleotide metabolism,ko00240,Pyrimidine metabolism,https://www.kegg.jp/pathway/psom00240
Papaver somniferum (opium poppy),Metabolism,Amino acid metabolism,ko00250,"Alanine, aspartate and glutamate metabolism",https://www.kegg.jp/pathway/psom00250
Papaver somniferum (opium poppy),Metabolism,Amino acid metabolism,ko00260,"Glycine, serine and threonine metabolism",https://www.kegg.jp/pathway/psom00260
Papaver somniferum (opium poppy),Metabolism,Amino acid metabolism,ko00270,Cysteine and methionine metabolism,https://www.kegg.jp/pathway/psom00270
Papaver somniferum (opium poppy),Metabolism,Amino acid metabolism,ko00280,"Valine, leucine and isoleucine degradation",https://www.kegg.jp/pathway/psom00280
Papaver somniferum (opium poppy),Metabolism,Amino acid metabolism,ko00290,"Valine, leucine and isoleucine biosynthesis",https://www.kegg.jp/pathway/psom00290
Papaver somniferum (opium poppy),Metabolism,Amino acid metabolism,ko00300,Lysine biosynthesis,https://www.kegg.jp/pathway/psom00300
Papaver somniferum (opium poppy),Metabolism,Amino acid metabolism,ko00310,Lysine degradation,https://www.kegg.jp/pathway/psom00310
Papaver somniferum (opium poppy),Metabolism,Amino acid metabolism,ko00220,Arginine biosynthesis,https://www.kegg.jp/pathway/psom00220
Papaver somniferum (opium poppy),Metabolism,Amino acid metabolism,ko00330,Arginine and proline metabolism,https://www.kegg.jp/pathway/psom00330
Papaver somniferum (opium poppy),Metabolism,Amino acid metabolism,ko00340,Histidine metabolism,https://www.kegg.jp/pathway/psom00340
Papaver somniferum (opium poppy),Metabolism,Amino acid metabolism,ko00350,Tyrosine metabolism,https://www.kegg.jp/pathway/psom00350
Papaver somniferum (opium poppy),Metabolism,Amino acid metabolism,ko00360,Phenylalanine metabolism,https://www.kegg.jp/pathway/psom00360
Papaver somniferum (opium poppy),Metabolism,Amino acid metabolism,ko00380,Tryptophan metabolism,https://www.kegg.jp/pathway/psom00380
Papaver somniferum (opium poppy),Metabolism,Amino acid metabolism,ko00400,"Phenylalanine, tyrosine and tryptophan biosynthesis",https://www.kegg.jp/pathway/psom00400
Papaver somniferum (opium poppy),Metabolism,Metabolism of other amino acids,ko00410,beta-Alanine metabolism,https://www.kegg.jp/pathway/psom00410
Papaver somniferum (opium poppy),Metabolism,Metabolism of other amino acids,ko00430,Taurine and hypotaurine metabolism,https://www.kegg.jp/pathway/psom00430
Papaver somniferum (opium poppy),Metabolism,Metabolism of other amino acids,ko00440,Phosphonate and phosphinate metabolism,https://www.kegg.jp/pathway/psom00440
Papaver somniferum (opium poppy),Metabolism,Metabolism of other amino acids,ko00450,Selenocompound metabolism,https://www.kegg.jp/pathway/psom00450
Papaver somniferum (opium poppy),Metabolism,Metabolism of other amino acids,ko00460,Cyanoamino acid metabolism,https://www.kegg.jp/pathway/psom00460
Papaver somniferum (opium poppy),Metabolism,Metabolism of other amino acids,ko00470,D-Amino acid metabolism,https://www.kegg.jp/pathway/psom00470
Papaver somniferum (opium poppy),Metabolism,Metabolism of other amino acids,ko00480,Glutathione metabolism,https://www.kegg.jp/pathway/psom00480
Papaver somniferum (opium poppy),Metabolism,Glycan biosynthesis and metabolism,ko00520,Amino sugar and nucleotide sugar metabolism,https://www.kegg.jp/pathway/psom00520
Papaver somniferum (opium poppy),Metabolism,Glycan biosynthesis and metabolism,ko00541,Biosynthesis of various nucleotide sugars,https://www.kegg.jp/pathway/psom00541
Papaver somniferum (opium poppy),Metabolism,Glycan biosynthesis and metabolism,ko00510,N-Glycan biosynthesis,https://www.kegg.jp/pathway/psom00510
Papaver somniferum (opium poppy),Metabolism,Glycan biosynthesis and metabolism,ko00513,Various types of N-glycan biosynthesis,https://www.kegg.jp/pathway/psom00513
Papaver somniferum (opium poppy),Metabolism,Glycan biosynthesis and metabolism,ko00514,Other types of O-glycan biosynthesis,https://www.kegg.jp/pathway/psom00514
Papaver somniferum (opium poppy),Metabolism,Glycan biosynthesis and metabolism,ko00531,Glycosaminoglycan degradation,https://www.kegg.jp/pathway/psom00531
Papaver somniferum (opium poppy),Metabolism,Glycan biosynthesis and metabolism,ko00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,https://www.kegg.jp/pathway/psom00563
Papaver somniferum (opium poppy),Metabolism,Glycan biosynthesis and metabolism,ko00601,Glycosphingolipid biosynthesis - lacto and neolacto series,https://www.kegg.jp/pathway/psom00601
Papaver somniferum (opium poppy),Metabolism,Glycan biosynthesis and metabolism,ko00603,Glycosphingolipid biosynthesis - globo and isoglobo series,https://www.kegg.jp/pathway/psom00603
Papaver somniferum (opium poppy),Metabolism,Glycan biosynthesis and metabolism,ko00604,Glycosphingolipid biosynthesis - ganglio series,https://www.kegg.jp/pathway/psom00604
Papaver somniferum (opium poppy),Metabolism,Glycan biosynthesis and metabolism,ko00511,Other glycan degradation,https://www.kegg.jp/pathway/psom00511
Papaver somniferum (opium poppy),Metabolism,Glycan biosynthesis and metabolism,ko00540,Lipopolysaccharide biosynthesis,https://www.kegg.jp/pathway/psom00540
Papaver somniferum (opium poppy),Metabolism,Glycan biosynthesis and metabolism,ko00543,Exopolysaccharide biosynthesis,https://www.kegg.jp/pathway/psom00543
